Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
193,10.13,+0.1,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,4,,"Sports Park Mladost, Zagreb (CRO)",13 SEP 2011,1162
193,10.13,+1.3,Jimmy VICAUT,27 FEB 1992,FRA,5,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1162
193,10.13,+1.2,Emmanuel CALLENDER,10 MAY 1984,TTO,1h2,,Guadalajara (MEX),24 OCT 2011,1162
216,10.14,,Juane MILNER,,USA,2h1,,"Jonesboro, AR (USA)",21 APR 2011,1159
216,10.14,+1.1,Trell KIMMONS,13 JUL 1985,USA,2f1,,"Oxford, MS (USA)",24 APR 2011,1159
216,10.14,+1.8,Calesio NEWMAN,20 AUG 1986,USA,1f1,,"Greensboro, NC (USA)",15 MAY 2011,1159
216,10.14,+0.3,Mario FORSYTHE,30 OCT 1985,JAM,4,,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1159
216,10.14,+1.9,Rae Monzavous EDWARDS,07 MAY 1981,USA,3h1,,"Hayward Field, Eugene, OR (USA)",23 JUN 2011,1159
216,10.14,+0.7,Trell KIMMONS,13 JUL 1985,USA,2h4,,"Hayward Field, Eugene, OR (USA)",23 JUN 2011,1159
216,10.14,+1.4,Maurice MITCHELL,22 DEC 1989,USA,3sf1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2011,1159
216,10.14,+0.6,Kimmari ROACH,17 APR 1989,JAM,4sf1,,Kingston (JAM),24 JUN 2011,1159
216,10.14,+0.9,Andrew HINDS,25 APR 1984,BAR,1,,Bridgetown (BAR),25 JUN 2011,1159
216,10.14,+2.0,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,1sf2,,Bedford (GBR),16 JUL 2011,1159
216,10.14,-0.7,Jeff DEMPS,08 JAN 1990,USA,2f3,,Lignano Sabbiadoro (ITA),19 JUL 2011,1163
216,10.14,+1.2,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,2,,Birmingham (GBR),30 JUL 2011,1159
216,10.14,+1.2,Marlon DEVONISH,01 JUN 1976,GBR,3,,Birmingham (GBR),30 JUL 2011,1159
216,10.14,-1.6,Daniel BAILEY,09 SEP 1986,ANT,3,,"Crystal Palace, London (GBR)",05 AUG 2011,1168
216,10.14,-0.6,Yohan BLAKE,26 DEC 1989,JAM,1h1,,"Crystal Palace, London (GBR)",05 AUG 2011,1162
216,10.14,+0.5,Ramil GULIYEV,29 MAY 1990,TUR,3,,Lappeenranta (FIN),13 AUG 2011,1159
216,10.14,+1.9,Lerone CLARKE,07 JUL 1981,JAM,1h1,,Lappeenranta (FIN),13 AUG 2011,1159
216,10.14,-0.2,Jak Ali HARVEY,04 MAY 1989,JAM,1,,"National Stadium, Shenzhen (CHN)",17 AUG 2011,1160
216,10.14,-0.2,Rytis SAKALAUSKAS,27 JUN 1987,LTU,2,,"National Stadium, Shenzhen (CHN)",17 AUG 2011,1160
216,10.14,-1.0,Christophe LEMAITRE,11 JUN 1990,FRA,1h3,,"DS, Daegu (KOR)",27 AUG 2011,1165
216,10.14,-0.4,Daniel BAILEY,09 SEP 1986,ANT,4sf1,,"DS, Daegu (KOR)",28 AUG 2011,1161
216,10.14,-0.4,Keston BLEDMAN,08 MAR 1988,TTO,5sf1,,"DS, Daegu (KOR)",28 AUG 2011,1161
216,10.14,+1.8,Idrissa ADAM,28 DEC 1984,CMR,2sf1,,Maputo (MOZ),12 SEP 2011,1159
216,10.14,+1.3,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,6,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1159
216,10.14,+1.8,Masashi ERIGUCHI,17 DEC 1988,JPN,1,,Yamaguchi (JPN),08 OCT 2011,1159
241,10.15,+2.0,Rae Monzavous EDWARDS,07 MAY 1981,USA,3,,"Lawrence, KS (USA)",23 APR 2011,1155
241,10.15,+0.8,Dexter LEE,18 JAN 1991,JAM,1,,Baie Mahault (FRA),07 MAY 2011,1155
241,10.15,+1.0,Oshane BAILEY,08 SEP 1989,JAM,3f1,,"Clermont, FL (USA)",04 JUN 2011,1155
241,10.15,+1.3,Gerald PHIRI,06 OCT 1988,ZAM,4,,"Des Moines, IA (USA)",10 JUN 2011,1155
241,10.15,+0.9,Justyn WARNER,28 JUN 1987,CAN,1f2,,Toronto (CAN),11 JUN 2011,1155
241,10.15,+1.2,Dariusz KUĆ,24 APR 1986,POL,1,,Kraków (POL),12 JUN 2011,1155
241,10.15,+0.6,Jak Ali HARVEY,04 MAY 1989,JAM,4sf2,,Kingston (JAM),24 JUN 2011,1155
241,10.15,-0.3,Darvis PATTON,04 DEC 1977,USA,4,,Reims (FRA),05 JUL 2011,1156
241,10.15,+0.3,Trell KIMMONS,13 JUL 1985,USA,1h1,,Nuoro (ITA),13 JUL 2011,1155
241,10.15,-1.6,Richard THOMPSON,07 JUN 1985,TTO,4,,"Crystal Palace, London (GBR)",05 AUG 2011,1164
241,10.15,-1.6,Trell KIMMONS,13 JUL 1985,USA,5,,"Crystal Palace, London (GBR)",05 AUG 2011,1164
241,10.15,0.0,Ainsley WAUGH,17 SEP 1981,JAM,1h2,,Lappeenranta (FIN),13 AUG 2011,1155
241,10.15,-0.1,Lerone CLARKE,07 JUL 1981,JAM,1h5,,Guadalajara (MEX),24 OCT 2011,1155
254,10.16,+0.6,Dwain CHAMBERS,05 APR 1978,GBR,1,,Belém (BRA),15 MAY 2011,1152
254,10.16,-1.0,Jeff DEMPS,08 JAN 1990,USA,1h1,,"Bloomington, IN (USA)",26 MAY 2011,1158
254,10.16,-1.3,Ramil GULIYEV,29 MAY 1990,TUR,1f2,,Yalta (UKR),30 MAY 2011,1159
254,10.16,-1.0,Maurice MITCHELL,22 DEC 1989,USA,1h1,,"Des Moines, IA (USA)",08 JUN 2011,1158
254,10.16,+1.4,Thuso MPUANG,01 MAR 1984,RSA,1f1,,Donnas (ITA),03 JUL 2011,1152
254,10.16,-0.7,Trell KIMMONS,13 JUL 1985,USA,3f3,,Lignano Sabbiadoro (ITA),19 JUL 2011,1156
254,10.16,+0.6,Churandy MARTINA,03 JUL 1984,NED,2f4,,Lignano Sabbiadoro (ITA),19 JUL 2011,1152
254,10.16,+0.6,Travis PADGETT,13 DEC 1986,USA,3f4,,Lignano Sabbiadoro (ITA),19 JUL 2011,1152
254,10.16,+2.0,Ngonidzashe MAKUSHA,11 MAR 1987,ZIM,2,,"Puskás Ferenc Stadion, Budapest (HUN)",30 JUL 2011,1152
254,10.16,+0.9,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,1sf3,,Birmingham (GBR),30 JUL 2011,1152
254,10.16,+0.7,Emmanuel CALLENDER,10 MAY 1984,TTO,1h4,,Port-of-Spain (TTO),13 AUG 2011,1152
254,10.16,-0.8,Nesta CARTER,11 OCT 1985,JAM,2sf3,,"DS, Daegu (KOR)",28 AUG 2011,1156
254,10.16,+0.7,Bingtian SU,29 AUG 1989,CHN,1,,Hefei (CHN),08 SEP 2011,1152
254,10.16,+0.1,Mario FORSYTHE,30 OCT 1985,JAM,5,,"Sports Park Mladost, Zagreb (CRO)",13 SEP 2011,1152
254,10.16,+1.5,Masashi ERIGUCHI,17 DEC 1988,JPN,1sf3,,Yamaguchi (JPN),08 OCT 2011,1152
254,10.16,+0.2,Emmanuel CALLENDER,10 MAY 1984,TTO,3,,Guadalajara (MEX),25 OCT 2011,1152
270,10.17,+0.9,Emre Zafer BARNES,07 NOV 1988,JAM,1f1,,Kingston (JAM),12 MAR 2011,1148
270,10.17,+0.7,Leroy DIXON,20 JUN 1983,USA,3,,"Walnut, CA (USA)",16 APR 2011,1148
270,10.17,+1.1,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,2f1,,Genève (SUI),28 MAY 2011,1148
270,10.17,+1.0,Nickel ASHMEADE,07 APR 1990,JAM,4f1,,"Clermont, FL (USA)",04 JUN 2011,1148
270,10.17,-0.4,Dwain CHAMBERS,05 APR 1978,GBR,1f1,,Istanbul (TUR),11 JUN 2011,1150
270,10.17,+1.2,Churandy MARTINA,03 JUL 1984,NED,1f2,,"Clermont, FL (USA)",11 JUN 2011,1148
270,10.17,+1.4,Leroy DIXON,20 JUN 1983,USA,4sf1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2011,1148
270,10.17,-0.3,Richard THOMPSON,07 JUN 1985,TTO,5,,Reims (FRA),05 JUL 2011,1149
270,10.17,+0.2,Aziz OUHADI,24 JUL 1984,MAR,2,,Rio de Janeiro (BRA),21 JUL 2011,1148
270,10.17,+2.0,Martial MBANDJOCK,14 OCT 1985,FRA,3,,Albi (FRA),29 JUL 2011,1148
270,10.17,+0.9,Christian MALCOLM,03 JUN 1979,GBR,2sf3,,Birmingham (GBR),30 JUL 2011,1148
270,10.17,+1.0,Rondel SORRILLO,24 JAN 1986,TTO,7,,Port-of-Spain (TTO),13 AUG 2011,1148
270,10.17,+0.1,Justin GATLIN,10 FEB 1982,USA,6,,"Sports Park Mladost, Zagreb (CRO)",13 SEP 2011,1148
270,10.17,+1.8,Barakat AL HARTHI,15 JUN 1988,OMA,1,,Manama (BRN),17 OCT 2011,1148
270,10.17,-1.9,Lerone CLARKE,07 JUL 1981,JAM,1sf1,,Guadalajara (MEX),24 OCT 2011,1159
270,10.17,+0.4,Emmanuel CALLENDER,10 MAY 1984,TTO,2sf2,,Guadalajara (MEX),24 OCT 2011,1148
286,10.18,+0.8,Kenroy ANDERSON,27 JUN 1987,JAM,1f2,,Kingston (JAM),12 MAR 2011,1145
286,10.18,+1.6,Simon MAGAKWE,14 MAY 1986,RSA,1sf3,,Durban (RSA),09 APR 2011,1145
286,10.18,+0.8,Churandy MARTINA,03 JUL 1984,NED,2,,Baie Mahault (FRA),07 MAY 2011,1145
286,10.18,0.0,Rondel SORRILLO,24 JAN 1986,TTO,1f2,,Ponce (PUR),14 MAY 2011,1145
286,10.18,+1.3,Shane CRAWFORD,04 JUN 1988,USA,1,,"Iowa City, IA (USA)",15 MAY 2011,1145
286,10.18,+2.0,Nilson Andre DE OLIVEIRA,30 JAN 1986,BRA,3f1,,São Paulo (BRA),22 MAY 2011,1145
286,10.18,+1.0,Peter EMELIEZE,19 APR 1988,NGR,1f1,,Weinheim (GER),28 MAY 2011,1145
286,10.18,+0.6,Justin GATLIN,10 FEB 1982,USA,2h1,,"Clermont, FL (USA)",11 JUN 2011,1145
286,10.18,+1.2,Francis OBIKWELU,22 NOV 1978,POR,2,,Kraków (POL),12 JUN 2011,1145
286,10.18,+1.8,Dariusz KUĆ,24 APR 1986,POL,1h2,,Kraków (POL),12 JUN 2011,1145
286,10.18,-1.6,Ramil GULIYEV,29 MAY 1990,TUR,2,,"Meteor, Zhukovskiy (RUS)",03 JUL 2011,1154
286,10.18,+1.4,Ronalds ARĀJS,29 NOV 1987,LAT,2f1,,Donnas (ITA),03 JUL 2011,1145
286,10.18,-1.6,Travis PADGETT,13 DEC 1986,USA,3,,"Moratalaz, Madrid (ESP)",09 JUL 2011,1154
286,10.18,-2.0,Walter DIX,31 JAN 1986,USA,1,,Toronto (CAN),13 JUL 2011,1157
286,10.18,-0.5,Dexter LEE,18 JAN 1991,JAM,3,,Mayagüez (PUR),15 JUL 2011,1148
286,10.18,+1.3,Rytis SAKALAUSKAS,27 JUN 1987,LTU,1,,Kaunas (LTU),23 JUL 2011,1145
286,10.18,+0.8,Marc BURNS,07 JAN 1983,TTO,1h5,,Port-of-Spain (TTO),13 AUG 2011,1145
286,10.18,-0.2,Justin GATLIN,10 FEB 1982,USA,2,,Nice (FRA),18 SEP 2011,1146
304,10.19,+1.6,Roscoe ENGEL,06 MAR 1989,RSA,2sf3,,Durban (RSA),09 APR 2011,1142
304,10.19,+0.8,Christophe LEMAITRE,11 JUN 1990,FRA,1f1,,Aix-les-Bains (FRA),23 APR 2011,1142
304,10.19,+1.0,Harry ADAMS,27 NOV 1989,USA,1h1,,"Athens, GA (USA)",14 MAY 2011,1142
304,10.19,+0.3,Churandy MARTINA,03 JUL 1984,NED,4,,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1142
304,10.19,+0.8,Jeff DEMPS,08 JAN 1990,USA,1f2,,"Bloomington, IN (USA)",27 MAY 2011,1142
304,10.19,-0.2,Lerone CLARKE,07 JUL 1981,JAM,5f1,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1143
304,10.19,+1.3,Terrell WILKS,30 DEC 1989,USA,5,,"Des Moines, IA (USA)",10 JUN 2011,1142
304,10.19,+0.3,Jonathan HANCOCK,31 MAR 1987,USA,1f1,,"Charlotte, NC (USA)",17 JUN 2011,1142
304,10.19,0.0,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1f2,,Izmir (TUR),18 JUN 2011,1142
304,10.19,-1.8,Michael FRATER,06 OCT 1982,JAM,4,,Kingston (JAM),24 JUN 2011,1152
304,10.19,+1.2,Ramil GULIYEV,29 MAY 1990,TUR,1f1,,Sollentuna (SWE),28 JUN 2011,1142
304,10.19,+1.2,Marlon DEVONISH,01 JUN 1976,GBR,4h1,,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,1142
304,10.19,+1.9,Craig PICKERING,16 OCT 1986,GBR,1sf1,,Bedford (GBR),16 JUL 2011,1142
304,10.19,+0.2,Jak Ali HARVEY,04 MAY 1989,JAM,1f1,,Lignano Sabbiadoro (ITA),19 JUL 2011,1142
304,10.19,+0.6,Ainsley WAUGH,17 SEP 1981,JAM,4f4,,Lignano Sabbiadoro (ITA),19 JUL 2011,1142
304,10.19,+1.4,Reto Amaru SCHENKEL,28 APR 1988,SUI,1h1,,Fribourg (SUI),30 JUL 2011,1142
304,10.19,-0.6,Trell KIMMONS,13 JUL 1985,USA,2h1,,"Crystal Palace, London (GBR)",05 AUG 2011,1145
304,10.19,+0.8,Aaron ARMSTRONG,14 OCT 1977,TTO,2h5,,Port-of-Spain (TTO),13 AUG 2011,1142
304,10.19,-1.4,Christophe LEMAITRE,11 JUN 1990,FRA,4,,"DS, Daegu (KOR)",28 AUG 2011,1150
304,10.19,+0.1,Travis PADGETT,13 DEC 1986,USA,5,,"Olympiastadion, Berlin (GER)",11 SEP 2011,1142
304,10.19,+1.3,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,7,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1142
304,10.19,+1.3,Travis PADGETT,13 DEC 1986,USA,8,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1142
326,10.20,+0.9,Oshane BAILEY,08 SEP 1989,JAM,2f1,,Kingston (JAM),12 MAR 2011,1138
326,10.20,+1.3,Woodrow RANDALL,09 NOV 1989,USA,2,,"Austin, TX (USA)",09 APR 2011,1138
326,10.20,+1.3,Keston BLEDMAN,08 MAR 1988,TTO,1,,"Philadelphia, PA (USA)",30 APR 2011,1138
326,10.20,+1.8,Rakieem SALAAM,05 APR 1990,USA,1,,"Des Moines, IA (USA)",30 APR 2011,1138
326,10.20,+1.4,Remaldo ROSE,18 NOV 1987,JAM,2,,"National Stadium, Kingston (JAM)",07 MAY 2011,1138
326,10.20,+0.7,Charles SILMON,04 JUL 1991,USA,1h2,,"Fort Collins, CO (USA)",13 MAY 2011,1138
326,10.20,+1.2,Leroy DIXON,20 JUN 1983,USA,1h2,,"Los Angeles, CA (USA)",14 MAY 2011,1138
326,10.20,+1.3,Stanley AZIE,13 MAR 1989,USA,2,,"Iowa City, IA (USA)",15 MAY 2011,1138
326,10.20,+2.0,Keston BLEDMAN,08 MAR 1988,TTO,4f1,,São Paulo (BRA),22 MAY 2011,1138
326,10.20,+0.6,Rae Monzavous EDWARDS,07 MAY 1981,USA,6,,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1138
326,10.20,+0.7,Maurice MITCHELL,22 DEC 1989,USA,1h6,,"Bloomington, IN (USA)",26 MAY 2011,1138
326,10.20,+0.9,Richard THOMPSON,07 JUN 1985,TTO,1h2,,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1138
326,10.20,+1.0,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1f2,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1138
326,10.20,+0.7,Cordero GRAY,09 MAY 1989,USA,3h4,,"Hayward Field, Eugene, OR (USA)",23 JUN 2011,1138
326,10.20,+0.5,Kim COLLINS,05 APR 1976,SKN,1,,Szczecin (POL),25 JUN 2011,1138
326,10.20,+1.3,Jimmy VICAUT,27 FEB 1992,FRA,1h1,,Antony (FRA),25 JUN 2011,1138
326,10.20,+0.9,Gavin SMELLIE,26 JUN 1986,CAN,1,,Ottawa (CAN),16 JUL 2011,1138
326,10.20,+0.5,Jak Ali HARVEY,04 MAY 1989,JAM,1f1,,Lapinlahti (FIN),24 JUL 2011,1138
326,10.20,+0.7,Dwain CHAMBERS,05 APR 1978,GBR,1sf2,,Birmingham (GBR),30 JUL 2011,1138
326,10.20,-0.6,Keston BLEDMAN,08 MAR 1988,TTO,3h1,,"Crystal Palace, London (GBR)",05 AUG 2011,1141
326,10.20,+1.9,Alex SCHAF,28 APR 1987,GER,1f2,,Mannheim (GER),13 AUG 2011,1138
326,10.20,-1.0,Lerone CLARKE,07 JUL 1981,JAM,1,,Domažlice (CZE),20 AUG 2011,1144
326,10.20,-1.0,Richard THOMPSON,07 JUN 1985,TTO,3sf2,,"DS, Daegu (KOR)",28 AUG 2011,1144
326,10.20,0.0,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,7,,"Letzigrund, Zürich (SUI)",08 SEP 2011,1138
326,10.20,-0.4,Amr Ibrahim Mostafa SEOUD,10 JUN 1986,EGY,1,,Maputo (MOZ),12 SEP 2011,1140
351,10.21,+1.9,Marek NIIT,09 AUG 1987,EST,1,,"Austin, TX (USA)",25 MAR 2011,1135
351,10.21,+0.8,Keenan BROCK,01 JUN 1992,USA,1f1,,"Auburn, AL (USA)",02 APR 2011,1135
351,10.21,+0.8,Harry ADAMS,27 NOV 1989,USA,2f1,,"Auburn, AL (USA)",02 APR 2011,1135
351,10.21,+0.9,Prezel HARDY,01 JUN 1992,USA,1f3,,"Baton Rouge, LA (USA)",02 APR 2011,1135
351,10.21,+1.9,Carlos Rafael JORGE,24 SEP 1986,DOM,1h2,,Ponce (PUR),15 APR 2011,1135
351,10.21,+1.9,Daniel Alfonso GRUESO,30 JUL 1985,COL,1h2,,Ponce (PUR),15 APR 2011,1135
351,10.21,+1.4,Christopher DAVIS,01 MAR 1986,USA,1f1,,"Charlotte, NC (USA)",23 APR 2011,1135
351,10.21,+0.8,J-Mee SAMUELS,20 MAY 1987,USA,3,,Baie Mahault (FRA),07 MAY 2011,1135
351,10.21,+0.5,Ahmad RASHAD,12 DEC 1987,USA,1f1,,"Los Angeles, CA (USA)",07 MAY 2011,1135
351,10.21,+0.3,Mario FORSYTHE,30 OCT 1985,JAM,4,,"DS, Daegu (KOR)",12 MAY 2011,1135
351,10.21,+1.3,Justin AUSTIN,10 AUG 1989,USA,3,,"Iowa City, IA (USA)",15 MAY 2011,1135
351,10.21,+1.3,Oshane BAILEY,08 SEP 1989,JAM,1f5,,Kingston (JAM),21 MAY 2011,1135
351,10.21,+1.6,Justyn WARNER,28 JUN 1987,CAN,1,,Windsor (CAN),21 MAY 2011,1135
351,10.21,+1.8,Daniel TALBOT,01 MAY 1991,GBR,1f1,,Loughborough (GBR),22 MAY 2011,1135
351,10.21,+0.6,Mario FORSYTHE,30 OCT 1985,JAM,7,,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1135
351,10.21,+0.6,Rakieem SALAAM,05 APR 1990,USA,1h3,,"Eugene, OR (USA)",26 MAY 2011,1135
351,10.21,+0.8,Ben Youssef MEITÉ,11 NOV 1986,CIV,2f1,,Dakar (SEN),28 MAY 2011,1135
351,10.21,-0.2,Ivory WILLIAMS,02 MAY 1985,USA,6f1,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1136
351,10.21,+1.2,Calesio NEWMAN,20 AUG 1986,USA,2f2,,"Clermont, FL (USA)",11 JUN 2011,1135
351,10.21,+1.8,Jared CONNAUGHTON,20 JUL 1985,CAN,1h2,,"Clermont, FL (USA)",11 JUN 2011,1135
351,10.21,+0.8,Aziz OUHADI,24 JUL 1984,MAR,1,,"Stadion Juliska, Praha (CZE)",13 JUN 2011,1135
351,10.21,+1.3,Leroy DIXON,20 JUN 1983,USA,3h2,,"Hayward Field, Eugene, OR (USA)",23 JUN 2011,1135
351,10.21,+0.6,Oshane BAILEY,08 SEP 1989,JAM,5sf1,,Kingston (JAM),24 JUN 2011,1135
351,10.21,+1.0,Churandy MARTINA,03 JUL 1984,NED,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2011,1135
351,10.21,+0.3,Jimmy VICAUT,27 FEB 1992,FRA,1h5,,Mannheim (GER),02 JUL 2011,1135
351,10.21,+1.8,Bingtian SU,29 AUG 1989,CHN,1,,Kobe (JPN),08 JUL 2011,1135
351,10.21,-1.6,Kimmari ROACH,17 APR 1989,JAM,4,,"Moratalaz, Madrid (ESP)",09 JUL 2011,1144
351,10.21,-0.6,Ainsley WAUGH,17 SEP 1981,JAM,1,,Bottrop (GER),15 JUL 2011,1138
351,10.21,+1.0,Francis OBIKWELU,22 NOV 1978,POR,6,,"Stade Louis II, Monaco (MON)",22 JUL 2011,1135
351,10.21,+1.2,Christian MALCOLM,03 JUN 1979,GBR,4,,Birmingham (GBR),30 JUL 2011,1135
351,10.21,+0.8,Ainsley WAUGH,17 SEP 1981,JAM,1f1,,Amsterdam (NED),06 AUG 2011,1135
351,10.21,-1.0,Trell KIMMONS,13 JUL 1985,USA,4sf2,,"DS, Daegu (KOR)",28 AUG 2011,1141
351,10.21,-1.0,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,5sf2,,"DS, Daegu (KOR)",28 AUG 2011,1141
351,10.21,+0.7,Peimeng ZHANG,13 MAR 1987,CHN,2,,Hefei (CHN),08 SEP 2011,1135
351,10.21,+0.8,Luke FAGAN,31 JUL 1988,GBR,5,,Dubnica nad Váhom (SVK),15 SEP 2011,1135
351,10.21,+1.3,Aziz OUHADI,24 JUL 1984,MAR,9,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1135
387,10.22,+0.9,Sheldon MITCHELL,19 JUL 1990,JAM,3f1,,Kingston (JAM),12 MAR 2011,1132
387,10.22,+0.6,Oshane BAILEY,08 SEP 1989,JAM,1f4,,Kingston (JAM),16 APR 2011,1132
387,10.22,+1.7,Desmond JACKSON,27 APR 1989,USA,2f2,,"Waco, TX (USA)",23 APR 2011,1132
387,10.22,+1.9,Aziz OUHADI,24 JUL 1984,MAR,1,,Marrakech (MAR),30 APR 2011,1132
387,10.22,0.0,Trell KIMMONS,13 JUL 1985,USA,4f3,,Ponce (PUR),14 MAY 2011,1132
387,10.22,0.0,Dexter LEE,18 JAN 1991,JAM,5f3,,Ponce (PUR),14 MAY 2011,1132
387,10.22,0.0,Remaldo ROSE,18 NOV 1987,JAM,6f3,,Ponce (PUR),14 MAY 2011,1132
387,10.22,+1.8,J-Mee SAMUELS,20 MAY 1987,USA,2f1,,"Greensboro, NC (USA)",15 MAY 2011,1132
387,10.22,+2.0,Jason SMYTH,04 JUL 1987,IRL,3f1,,"Clermont, FL (USA)",21 MAY 2011,1132
387,10.22,+2.0,Ainsley WAUGH,17 SEP 1981,JAM,3f1,,"Clermont, FL (USA)",21 MAY 2011,1132
387,10.22,,Aziz OUHADI,24 JUL 1984,MAR,1,,Casablanca (MAR),21 MAY 2011,1132
387,10.22,+0.6,Martial MBANDJOCK,14 OCT 1985,FRA,2f1,,Bondoufle (FRA),22 MAY 2011,1132
387,10.22,+0.2,Darrel BROWN,11 OCT 1984,TTO,1,,Marabella (TTO),28 MAY 2011,1132
387,10.22,+1.1,Emanuele DI GREGORIO,13 DEC 1980,ITA,4h1,,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1132
387,10.22,+1.0,Francis OBIKWELU,22 NOV 1978,POR,3f2,,"Olympiastadion, Stockholm (SWE)",18 JUN 2011,1132
387,10.22,-1.2,Justyn WARNER,28 JUN 1987,CAN,1h2,,Calgary (CAN),23 JUN 2011,1139
387,10.22,0.0,Andrew HINDS,25 APR 1984,BAR,1sf2,,Bridgetown (BAR),25 JUN 2011,1132
387,10.22,-1.6,Kim COLLINS,05 APR 1976,SKN,3,,"Meteor, Zhukovskiy (RUS)",03 JUL 2011,1141
387,10.22,+1.6,Fabio CERUTTI,26 SEP 1985,ITA,1f1,,La Chaux-de-Fonds (SUI),03 JUL 2011,1132
387,10.22,+0.8,Fabio CERUTTI,26 SEP 1985,ITA,1h1,,La Chaux-de-Fonds (SUI),03 JUL 2011,1132
387,10.22,+0.4,Keston BLEDMAN,08 MAR 1988,TTO,5,,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,1132
387,10.22,+1.8,Sota KAWATSURA,19 JUN 1989,JPN,2,,Yamaguchi (JPN),08 OCT 2011,1132
409,10.23,+0.9,Gabriel MVUMVURE,23 FEB 1988,ZIM,2f3,,"Baton Rouge, LA (USA)",02 APR 2011,1128
409,10.23,+1.3,D'Angelo CHERRY,01 AUG 1990,USA,3,,"Austin, TX (USA)",09 APR 2011,1128
409,10.23,+1.7,Woodrow RANDALL,09 NOV 1989,USA,3f2,,"Waco, TX (USA)",23 APR 2011,1128
409,10.23,-0.1,Ryan MILUS,19 SEP 1990,USA,1h1,,"Tucson, AZ (USA)",13 MAY 2011,1128
409,10.23,-2.5,Rakieem SALAAM,05 APR 1990,USA,1,,"Norman, OK (USA)",15 MAY 2011,1143
409,10.23,+1.3,Kind BUTLER,08 APR 1989,USA,4,,"Iowa City, IA (USA)",15 MAY 2011,1128
409,10.23,+1.3,Nicholas WATSON,16 SEP 1989,JAM,2f5,,Kingston (JAM),21 MAY 2011,1128
409,10.23,+0.8,Jimmy VICAUT,27 FEB 1992,FRA,3f1,,Dakar (SEN),28 MAY 2011,1128
409,10.23,+0.8,Joshua NORMAN,26 JUL 1980,USA,4f1,,Dakar (SEN),28 MAY 2011,1128
409,10.23,+0.7,Michael FRATER,06 OCT 1982,JAM,1sf3,,Kaohsiung (TPE),28 MAY 2011,1128
409,10.23,+1.1,Craig PICKERING,16 OCT 1986,GBR,5h1,,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1128
409,10.23,+0.9,Churandy MARTINA,03 JUL 1984,NED,2h2,,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1128
409,10.23,+1.9,Sam EFFAH,29 DEC 1988,CAN,1,,Calgary (CAN),24 JUN 2011,1128
409,10.23,+0.9,James ALAKA,08 SEP 1989,GBR,1,,Bedford (GBR),25 JUN 2011,1128
409,10.23,+0.4,James ELLINGTON,06 SEP 1985,GBR,1f1,,Metz (FRA),27 JUN 2011,1128
409,10.23,+1.0,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,5h2,,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,1128
409,10.23,+1.0,Craig PICKERING,16 OCT 1986,GBR,6h2,,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,1128
409,10.23,+0.3,Emre Zafer BARNES,07 NOV 1988,JAM,2h1,,Nuoro (ITA),13 JUL 2011,1128
409,10.23,0.0,Andrew HINDS,25 APR 1984,BAR,1f1,,Pergine Valsugana (ITA),23 JUL 2011,1128
409,10.23,-1.6,Keston BLEDMAN,08 MAR 1988,TTO,6,,"Crystal Palace, London (GBR)",05 AUG 2011,1137
409,10.23,+1.9,Sven KNIPPHALS,20 SEP 1985,GER,2f2,,Mannheim (GER),13 AUG 2011,1128
