Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
210,10.10,+1.0,Akani SIMBINE,21 SEP 1993,RSA,1sf1,,Pretoria (RSA),12 MAR 2016,1172
210,10.10,+1.4,Rasheed DWYER,29 JAN 1989,JAM,2f10,,Kingston (JAM),16 APR 2016,1172
210,10.10,+1.4,Zharnel HUGHES,13 JUL 1995,GBR,3f10,,Kingston (JAM),16 APR 2016,1172
210,10.10,+0.6,Aaron BROWN,27 MAY 1992,CAN,4f1,,"Gainesville, FL (USA)",22 APR 2016,1172
210,10.10,0.0,Michael RODGERS,24 APR 1985,USA,3,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1172
210,10.10,+0.7,Aska CAMBRIDGE,31 MAY 1993,JPN,1h8,,Kumagaya (JPN),21 MAY 2016,1172
210,10.10,+1.8,Wilfried KOFFI HUA,12 OCT 1987,CIV,2,,Montreuil-sous-Bois (FRA),07 JUN 2016,1172
210,10.10,-0.3,Yoshihide KIRYU,15 DEC 1995,JPN,1,,Hiratsuka (JPN),11 JUN 2016,1173
210,10.10,+0.9,Serhiy SMELYK,19 APR 1987,UKR,2f2,,Erzurum (TUR),12 JUN 2016,1172
210,10.10,+1.7,Keston BLEDMAN,08 MAR 1988,TTO,3f2,,Port-of-Spain (TTO),25 JUN 2016,1172
210,10.10,+1.8,Sean MCLEAN,23 MAR 1992,USA,3h2,,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1172
210,10.10,+1.9,Beejay LEE,05 MAR 1993,USA,4h5,,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1172
210,10.10,+2.0,Ronnie BAKER,15 OCT 1993,USA,3sf2,,"Hayward Field, Eugene, OR (USA)",03 JUL 2016,1172
210,10.10,+0.4,Churandy MARTINA,03 JUL 1984,NED,3,,"Olympic Stadium, London (GBR)",22 JUL 2016,1172
210,10.10,+0.9,Joel FEARON,11 OCT 1988,GBR,1h7,,Bedford (GBR),30 JUL 2016,1172
210,10.10,+0.4,Kim COLLINS,05 APR 1976,SKN,4,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1172
210,10.10,+1.5,James DASAOLU,05 SEP 1987,GBR,3,,"Sports Park Mladost, Zagreb (CRO)",06 SEP 2016,1172
227,10.11,+0.8,Christian COLEMAN,06 MAR 1996,USA,2f1,,"Tallahassee, FL (USA)",16 APR 2016,1169
227,10.11,0.0,Roberto SKYERS,12 NOV 1991,CUB,1sf1,,La Habana (CUB),27 MAY 2016,1169
227,10.11,+0.4,James DASAOLU,05 SEP 1987,GBR,1f2,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1169
227,10.11,-0.8,Kim COLLINS,05 APR 1976,SKN,1,,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1173
227,10.11,-0.8,Michael RODGERS,24 APR 1985,USA,2,,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1173
227,10.11,+1.1,Henricho BRUINTJIES,16 JUL 1993,RSA,2,,"Stadion Juliska, Praha (CZE)",06 JUN 2016,1169
227,10.11,+0.2,Femi OGUNODE,15 MAY 1991,QAT,1f3,,Bellinzona (SUI),06 JUN 2016,1169
227,10.11,+1.8,James ELLINGTON,06 SEP 1985,GBR,3,,Montreuil-sous-Bois (FRA),07 JUN 2016,1169
227,10.11,+2.0,Adrian GRIFFITH,11 NOV 1984,BAH,2f2,,"Montverde, FL (USA)",11 JUN 2016,1169
227,10.11,+1.3,Churandy MARTINA,03 JUL 1984,NED,1,,Amsterdam (NED),17 JUN 2016,1169
227,10.11,+1.7,Vitor Hugo DOS SANTOS,01 FEB 1996,BRA,1sf1,,Sao Bernardo do Campo (BRA),30 JUN 2016,1169
227,10.11,+2.0,Kenzo COTTON,13 MAY 1996,USA,4sf2,,"Hayward Field, Eugene, OR (USA)",03 JUL 2016,1169
227,10.11,+0.4,Marvin BRACY,15 DEC 1993,USA,4,,"Olympic Stadium, London (GBR)",22 JUL 2016,1169
227,10.11,+0.4,Julian FORTE,07 JAN 1993,JAM,5,,"Olympic Stadium, London (GBR)",22 JUL 2016,1169
227,10.11,-0.8,Yohan BLAKE,26 DEC 1989,JAM,1h6,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1173
227,10.11,+0.2,Zhenye XIE,17 AUG 1993,CHN,7sf1,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1169
227,10.11,+0.4,Adam GEMILI,06 OCT 1993,GBR,5,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1169
227,10.11,+1.5,Adam GEMILI,06 OCT 1993,GBR,4,,"Sports Park Mladost, Zagreb (CRO)",06 SEP 2016,1169
245,10.12,-1.9,Wayde VAN NIEKERK,15 JUL 1992,RSA,1h1,,Bloemfontein (RSA),12 MAR 2016,1176
245,10.12,+1.2,Emre Zafer BARNES,07 NOV 1988,TUR,f3,,"San Antonio, TX (USA)",26 MAR 2016,1165
245,10.12,+1.1,Adrian GRIFFITH,11 NOV 1984,BAH,1f1,,"Clermont, FL (USA)",30 APR 2016,1165
245,10.12,0.0,Dentarius LOCKE,12 DEC 1989,USA,3f1,,"Athens, GA (USA)",30 APR 2016,1165
245,10.12,+0.1,Dentarius LOCKE,12 DEC 1989,USA,2,,George Town (CAY),14 MAY 2016,1165
245,10.12,+1.9,Daniel BAILEY,09 SEP 1986,ANT,2h1,,"Clermont, FL (USA)",14 MAY 2016,1165
245,10.12,-0.1,Zhenye XIE,17 AUG 1993,CHN,3,,"National Stadium, Beijing (CHN)",18 MAY 2016,1165
245,10.12,-0.6,Ryota YAMAGATA,10 JUN 1992,JPN,1,,Kumagaya (JPN),21 MAY 2016,1168
245,10.12,-0.4,Churandy MARTINA,03 JUL 1984,NED,1,,"FBK Stadium, Hengelo (NED)",22 MAY 2016,1167
245,10.12,-0.8,Chijindu UJAH,05 MAR 1994,GBR,3,,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1169
245,10.12,+1.1,Mosito LEHATA,08 APR 1989,LES,3,,"Stadion Juliska, Praha (CZE)",06 JUN 2016,1165
245,10.12,+0.6,Dentarius LOCKE,12 DEC 1989,USA,3,,"Bislett Stadion, Oslo (NOR)",09 JUN 2016,1165
245,10.12,+1.6,Chadic HINDS,11 AUG 1992,JAM,3f2,,Kingston (JAM),11 JUN 2016,1165
245,10.12,+1.5,Kemar HYMAN,11 OCT 1989,CAY,1sf2,,"Moratalaz, Madrid (ESP)",23 JUN 2016,1165
245,10.12,+1.9,Stuart DUTAMBY,24 APR 1994,FRA,2,,Angers (FRA),25 JUN 2016,1165
245,10.12,+1.2,Quentin BUTLER,18 SEP 1992,USA,3h3,,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1165
245,10.12,0.0,Bruno HORTELANO,18 SEP 1991,ESP,4,,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1165
245,10.12,0.0,Seye OGUNLEWE,30 AUG 1991,NGR,1,,Sapele (NGR),08 JUL 2016,1165
245,10.12,+1.9,Michael RODGERS,24 APR 1985,USA,3,,"Bregyó Athletic Center, Székesfehérvár (HUN)",18 JUL 2016,1165
245,10.12,-0.4,Andrew FISHER,15 DEC 1991,BRN,2h7,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1167
245,10.12,+0.2,Kim COLLINS,05 APR 1976,SKN,6sf2,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1165
245,10.12,-0.1,Jimmy VICAUT,27 FEB 1992,FRA,5,,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2016,1165
245,10.12,-0.1,Kim COLLINS,05 APR 1976,SKN,6,,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2016,1165
245,10.12,+0.4,Omar MCLEOD,25 APR 1994,JAM,6,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1165
245,10.12,-0.8,Yoshihide KIRYU,15 DEC 1995,JPN,1sf3,,Kumagaya (JPN),02 SEP 2016,1169
245,10.12,+0.5,Ryota YAMAGATA,10 JUN 1992,JPN,1sf2,,Osaka (JPN),25 SEP 2016,1165
271,10.13,+2.0,Markesh WOODSON,06 SEP 1993,USA,2f3,,"Fayetteville, AR (USA)",23 APR 2016,1162
271,10.13,0.0,Kemar HYMAN,11 OCT 1989,CAY,4f1,,"Athens, GA (USA)",30 APR 2016,1162
271,10.13,-0.3,Hassan TAFTIAN,04 MAY 1993,IRI,1,,Shiraz (IRI),02 MAY 2016,1163
271,10.13,+1.0,Oshane BAILEY,08 SEP 1989,JAM,7,,"National Stadium, Kingston (JAM)",07 MAY 2016,1162
271,10.13,+1.9,Mosito LEHATA,08 APR 1989,LES,1f1,,Ellwangen (GER),14 MAY 2016,1162
271,10.13,+1.4,Dedric DUKES,04 FEB 1992,USA,1f3,,"Clermont, FL (USA)",14 MAY 2016,1162
271,10.13,-0.1,Isiah YOUNG,05 JAN 1990,USA,4,,"National Stadium, Beijing (CHN)",18 MAY 2016,1162
271,10.13,+1.6,Jurgen THEMEN,26 OCT 1985,SUR,1,,"Bradenton, FL (USA)",28 MAY 2016,1162
271,10.13,+1.0,Akani SIMBINE,21 SEP 1993,RSA,5f1,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1162
271,10.13,+0.3,Walter DIX,31 JAN 1986,USA,2f1,,Bellinzona (SUI),06 JUN 2016,1162
271,10.13,-0.3,Jarrion LAWSON,06 MAY 1994,USA,1sf2,,"Eugene, OR (USA)",08 JUN 2016,1163
271,10.13,+1.8,Trentavis FRIDAY,05 JUN 1995,USA,6f1,,"Montverde, FL (USA)",11 JUN 2016,1162
271,10.13,+0.8,Calesio NEWMAN,20 AUG 1986,USA,1h2,,"Chula Vista, CA (USA)",18 JUN 2016,1162
271,10.13,+1.0,Kemar HYMAN,11 OCT 1989,CAY,3,,"Moratalaz, Madrid (ESP)",23 JUN 2016,1162
271,10.13,+0.2,James ELLINGTON,06 SEP 1985,GBR,1sf1,,Birmingham (GBR),25 JUN 2016,1162
271,10.13,+1.7,Calesio NEWMAN,20 AUG 1986,USA,5sf1,,"Hayward Field, Eugene, OR (USA)",03 JUL 2016,1162
271,10.13,+1.5,Solomon BOCKARIE,18 MAY 1987,NED,4sf1,,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1162
271,10.13,+1.9,Kim COLLINS,05 APR 1976,SKN,4,,"Bregyó Athletic Center, Székesfehérvár (HUN)",18 JUL 2016,1162
271,10.13,-1.2,Kemarley BROWN,20 JUL 1992,BRN,1h1,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1169
271,10.13,-1.2,Chijindu UJAH,05 MAR 1994,GBR,2h1,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1169
271,10.13,-0.1,Nickel ASHMEADE,07 APR 1990,JAM,2h3,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1162
271,10.13,-0.5,Aska CAMBRIDGE,31 MAY 1993,JPN,2h4,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1165
271,10.13,+0.2,Trayvon BROMELL,10 JUL 1995,USA,2h5,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1162
271,10.13,+0.2,Cejhae GREENE,06 OCT 1995,ANT,7sf2,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1162
271,10.13,0.0,Kemarley BROWN,20 JUL 1992,BRN,5sf3,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1162
271,10.13,+1.0,Joel FEARON,11 OCT 1988,GBR,1f2,,Manchester (GBR),17 AUG 2016,1162
271,10.13,+0.4,Churandy MARTINA,03 JUL 1984,NED,7,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1162
271,10.13,+0.4,Chijindu UJAH,05 MAR 1994,GBR,8,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1162
299,10.14,+1.1,Emmanuel MATADI,15 APR 1991,USA,1f1,,"Redlands, CA (USA)",18 MAR 2016,1159
299,10.14,+1.2,Gabriel MVUMVURE,23 FEB 1988,ZIM,1f1,,"Baton Rouge, LA (USA)",09 APR 2016,1159
299,10.14,+1.4,Andrew FISHER,15 DEC 1991,BRN,4f10,,Kingston (JAM),16 APR 2016,1159
299,10.14,+0.6,Michael RODGERS,24 APR 1985,USA,1,,Hamilton (BER),22 APR 2016,1159
299,10.14,+1.9,Christophe LEMAITRE,11 JUN 1990,FRA,1f1,,Grenoble (FRA),08 MAY 2016,1159
299,10.14,+1.0,Aaron BROWN,27 MAY 1992,CAN,1f1,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1159
299,10.14,+0.4,Daniel BAILEY,09 SEP 1986,ANT,2f1,,"Clermont, FL (USA)",14 MAY 2016,1159
299,10.14,+1.9,Gerald PHIRI,06 OCT 1988,ZAM,3h1,,"Clermont, FL (USA)",14 MAY 2016,1159
299,10.14,+1.2,Senoj-Jay GIVANS,30 DEC 1993,JAM,1h1,,"Fort Worth, TX (USA)",14 MAY 2016,1159
299,10.14,+1.0,Beejay LEE,05 MAR 1993,USA,1h1,,"Phoenix, AZ (USA)",21 MAY 2016,1159
299,10.14,+0.5,James DASAOLU,05 SEP 1987,GBR,2f1,,Loughborough (GBR),22 MAY 2016,1159
299,10.14,+0.8,Barakat AL HARTHI,15 JUN 1988,OMA,1f8,,Plovdiv (BUL),29 MAY 2016,1159
299,10.14,+0.5,Henricho BRUINTJIES,16 JUL 1993,RSA,1h2,,Gavardo (ITA),29 MAY 2016,1159
299,10.14,+0.5,Richard KILTY,02 SEP 1989,GBR,2h2,,Gavardo (ITA),29 MAY 2016,1159
299,10.14,+1.4,Hassan TAFTIAN,04 MAY 1993,IRI,2sf1,,"Moratalaz, Madrid (ESP)",23 JUN 2016,1159
299,10.14,-0.9,Dexter LEE,18 JAN 1991,JAM,4sf1,,Kingston (JAM),01 JUL 2016,1164
299,10.14,+1.7,Remontay MCCLAIN,21 SEP 1992,USA,6sf1,,"Hayward Field, Eugene, OR (USA)",03 JUL 2016,1159
299,10.14,+1.9,Isiah YOUNG,05 JAN 1990,USA,5,,"Bregyó Athletic Center, Székesfehérvár (HUN)",18 JUL 2016,1159
299,10.14,+0.1,Chijindu UJAH,05 MAR 1994,GBR,1h1,,"Olympic Stadium, London (GBR)",22 JUL 2016,1159
299,10.14,-0.3,Dexter LEE,18 JAN 1991,JAM,3,,"Houston, TX (USA)",23 JUL 2016,1160
299,10.14,-0.8,Jak Ali HARVEY,04 MAY 1989,TUR,2h6,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1163
299,10.14,-1.3,Akani SIMBINE,21 SEP 1993,RSA,1h8,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1166
299,10.14,-0.1,Michael RODGERS,24 APR 1985,USA,7,,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2016,1159
322,10.15,+0.8,Joshua CLARKE,19 MAY 1995,AUS,1,,Canberra (AUS),06 FEB 2016,1155
322,10.15,+1.1,Daniel TALBOT,01 MAY 1991,GBR,2f1,,"Clermont, FL (USA)",30 APR 2016,1155
322,10.15,+1.1,Yancarlos MARTÍNEZ,08 AUG 1992,DOM,2f1,,"Clermont, FL (USA)",30 APR 2016,1155
322,10.15,+1.6,James ELLINGTON,06 SEP 1985,GBR,2h4,,"Clermont, FL (USA)",30 APR 2016,1155
322,10.15,+0.3,Diondre BATSON,13 JUL 1992,USA,2,,Baie Mahault (FRA),14 MAY 2016,1155
322,10.15,+0.2,Ronnie BAKER,15 OCT 1993,USA,1,,"Fort Worth, TX (USA)",15 MAY 2016,1155
322,10.15,+1.4,Leshon COLLINS,11 DEC 1993,USA,1,,"Orlando, FL (USA)",15 MAY 2016,1155
322,10.15,+1.3,Ogho-Oghene EGWERO,26 NOV 1988,NGR,1f2,,Sapele (NGR),21 MAY 2016,1155
322,10.15,+1.2,Ramon GITTENS,20 JUL 1987,BAR,2h1,,"FBK Stadium, Hengelo (NED)",22 MAY 2016,1155
322,10.15,+0.6,Roberto SKYERS,12 NOV 1991,CUB,1,,La Habana (CUB),27 MAY 2016,1155
322,10.15,+1.1,Damian WARNER,04 NOV 1989,CAN,1ce6,,"Mösle-Stadium, Götzis (AUT)",28 MAY 2016,1155
322,10.15,+1.9,Joseph MORRIS,04 OCT 1989,USA,2f2,,Bottrop (GER),29 MAY 2016,1155
322,10.15,+1.0,Chijindu UJAH,05 MAR 1994,GBR,6f1,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1155
322,10.15,+0.2,Cejhae GREENE,06 OCT 1995,ANT,2,,"Atlanta, GA (USA)",04 JUN 2016,1155
322,10.15,+1.0,Hassan TAFTIAN,04 MAY 1993,IRI,1f1,,Debrecen (HUN),04 JUN 2016,1155
322,10.15,+0.2,Michael RODGERS,24 APR 1985,USA,2f3,,Bellinzona (SUI),06 JUN 2016,1155
322,10.15,+1.6,Oshane BAILEY,08 SEP 1989,JAM,4f2,,Kingston (JAM),11 JUN 2016,1155
322,10.15,+0.9,James DASAOLU,05 SEP 1987,GBR,1f3,,Luzern (SUI),14 JUN 2016,1155
322,10.15,-0.6,Churandy MARTINA,03 JUL 1984,NED,1sf1,,Amsterdam (NED),17 JUN 2016,1158
322,10.15,+1.5,Carlin ISLES,21 NOV 1989,USA,1f2,,"Chula Vista, CA (USA)",18 JUN 2016,1155
322,10.15,+0.8,Carlin ISLES,21 NOV 1989,USA,2h2,,"Chula Vista, CA (USA)",18 JUN 2016,1155
322,10.15,+0.5,Kemar HYMAN,11 OCT 1989,CAY,1,,Victoria (CAN),19 JUN 2016,1155
322,10.15,+1.3,Ben Youssef MEITÉ,11 NOV 1986,CIV,1sf1,,Durban (RSA),22 JUN 2016,1155
322,10.15,+1.5,Kemar HYMAN,11 OCT 1989,CAY,1f1,,Sollentuna (SWE),28 JUN 2016,1155
322,10.15,-1.1,Jevaughn MINZIE,20 JUL 1995,JAM,1h1,,Kingston (JAM),30 JUN 2016,1161
322,10.15,+0.3,Usain BOLT,21 AUG 1986,JAM,1h4,,Kingston (JAM),30 JUN 2016,1155
322,10.15,-0.4,Richard KILTY,02 SEP 1989,GBR,1sf3,,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1157
322,10.15,+0.3,Bolade AJOMALE,31 AUG 1995,CAN,2h3,,Edmonton (CAN),09 JUL 2016,1155
322,10.15,+1.1,Joel FEARON,11 OCT 1988,GBR,1f1,,Loughborough (GBR),16 JUL 2016,1155
322,10.15,+0.1,Ronnie BAKER,15 OCT 1993,USA,1,,Padova (ITA),17 JUL 2016,1155
322,10.15,+0.3,Richard KILTY,02 SEP 1989,GBR,4h2,,"Olympic Stadium, London (GBR)",22 JUL 2016,1155
322,10.15,+1.8,Aleixo Platini MENGA,29 SEP 1987,GER,2f2,,Mannheim (GER),29 JUL 2016,1155
322,10.15,+2.0,John TEETERS,19 MAY 1993,USA,2,,"Eugene, OR (USA)",29 JUL 2016,1155
322,10.15,+2.0,Andrew ROBERTSON,17 DEC 1990,GBR,2,,Bedford (GBR),30 JUL 2016,1155
322,10.15,+0.5,Churandy MARTINA,03 JUL 1984,NED,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1155
322,10.15,-0.1,Chijindu UJAH,05 MAR 1994,GBR,8,,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2016,1155
322,10.15,+0.2,Julian FORTE,07 JAN 1993,JAM,1f3,,Velenje (SLO),31 AUG 2016,1155
322,10.15,+0.4,Michael RODGERS,24 APR 1985,USA,9,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1155
322,10.15,+0.5,Aska CAMBRIDGE,31 MAY 1993,JPN,2,,Osaka (JPN),25 SEP 2016,1155
361,10.16,+1.4,Nigel ELLIS,08 AUG 1997,JAM,1,,St. George's (GRN),26 MAR 2016,1152
361,10.16,+1.7,Christian COLEMAN,06 MAR 1996,USA,1f2,,"Gainesville, FL (USA)",01 APR 2016,1152
361,10.16,+1.9,Jahvid BEST,30 JAN 1989,LCA,1f1,,"San Diego, CA (USA)",02 APR 2016,1152
361,10.16,+0.5,Henricho BRUINTJIES,16 JUL 1993,RSA,1sf3,,Stellenbosch (RSA),15 APR 2016,1152
361,10.16,+2.0,John TEETERS,19 MAY 1993,USA,3f3,,"Fayetteville, AR (USA)",23 APR 2016,1152
361,10.16,+1.1,James ELLINGTON,06 SEP 1985,GBR,4f1,,"Clermont, FL (USA)",30 APR 2016,1152
361,10.16,+1.9,Cameron BURRELL,11 SEP 1994,USA,1f3,,"Houston, TX (USA)",06 MAY 2016,1152
361,10.16,+1.0,Nethaneel MITCHELL-BLAKE,02 APR 1994,GBR,1,,"Tuscaloosa, AL (USA)",14 MAY 2016,1152
361,10.16,+1.4,Jamial ROLLE,16 APR 1980,BAH,2f3,,"Clermont, FL (USA)",14 MAY 2016,1152
361,10.16,+0.8,Elijah HALL-THOMPSON,22 AUG 1994,USA,1,,"Levelland, TX (USA)",19 MAY 2016,1152
361,10.16,+1.4,Brijesh LAWRENCE,27 DEC 1989,SKN,2f1,,"Atlanta, GA (USA)",29 MAY 2016,1152
361,10.16,+1.0,Churandy MARTINA,03 JUL 1984,NED,7f1,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1152
361,10.16,+0.3,Femi OGUNODE,15 MAY 1991,QAT,3f1,,Bellinzona (SUI),06 JUN 2016,1152
361,10.16,+1.8,Beejay LEE,05 MAR 1993,USA,4,,Montreuil-sous-Bois (FRA),07 JUN 2016,1152
361,10.16,+1.3,Cameron BURRELL,11 SEP 1994,USA,2sf1,,"Eugene, OR (USA)",08 JUN 2016,1152
361,10.16,-0.3,John TEETERS,19 MAY 1993,USA,2sf2,,"Eugene, OR (USA)",08 JUN 2016,1153
361,10.16,+0.6,James ELLINGTON,06 SEP 1985,GBR,1f1,,Genève (SUI),11 JUN 2016,1152
361,10.16,+1.9,Rae Monzavous EDWARDS,07 MAY 1981,NGR,,,"Austin, TX (USA)",12 JUN 2016,1152
361,10.16,+1.0,Yancarlos MARTÍNEZ,08 AUG 1992,DOM,4,,"Moratalaz, Madrid (ESP)",23 JUN 2016,1152
361,10.16,+1.5,Yancarlos MARTÍNEZ,08 AUG 1992,DOM,2sf2,,"Moratalaz, Madrid (ESP)",23 JUN 2016,1152
361,10.16,+0.8,Richard THOMPSON,07 JUN 1985,TTO,1sf3,,Port-of-Spain (TTO),25 JUN 2016,1152
361,10.16,-0.3,Aska CAMBRIDGE,31 MAY 1993,JPN,1,,Nagoya (JPN),25 JUN 2016,1153
361,10.16,-1.1,Senoj-Jay GIVANS,30 DEC 1993,JAM,2h1,,Kingston (JAM),30 JUN 2016,1158
361,10.16,+0.3,Everton CLARKE,24 DEC 1992,JAM,2h4,,Kingston (JAM),30 JUN 2016,1152
361,10.16,+1.8,Noah LYLES,18 JUL 1997,USA,4h2,,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1152
361,10.16,+1.2,Jarrion LAWSON,06 MAY 1994,USA,4h3,,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1152
361,10.16,+1.7,Beejay LEE,05 MAR 1993,USA,7sf1,,"Hayward Field, Eugene, OR (USA)",03 JUL 2016,1152
361,10.16,+1.5,Lucas JAKUBCZYK,28 APR 1985,GER,5sf1,,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1152
361,10.16,+0.6,Churandy MARTINA,03 JUL 1984,NED,2sf2,,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1152
361,10.16,+2.0,Akeem HAYNES,03 NOV 1992,CAN,1h2,,Edmonton (CAN),09 JUL 2016,1152
361,10.16,+0.4,Chijindu UJAH,05 MAR 1994,GBR,6,,"Olympic Stadium, London (GBR)",22 JUL 2016,1152
361,10.16,+0.4,Richard KILTY,02 SEP 1989,GBR,7,,"Olympic Stadium, London (GBR)",22 JUL 2016,1152
361,10.16,+0.3,Kim COLLINS,05 APR 1976,SKN,5h2,,"Olympic Stadium, London (GBR)",22 JUL 2016,1152
361,10.16,-0.3,Beejay LEE,05 MAR 1993,USA,4,,"Houston, TX (USA)",23 JUL 2016,1153
361,10.16,+2.0,Joseph MORRIS,04 OCT 1989,USA,3,,"Eugene, OR (USA)",29 JUL 2016,1152
361,10.16,-1.2,Marvin BRACY,15 DEC 1993,USA,3h1,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1159
361,10.16,+0.2,Christophe LEMAITRE,11 JUN 1990,FRA,3h5,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1152
361,10.16,0.0,James DASAOLU,05 SEP 1987,GBR,6sf3,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1152
361,10.16,+0.4,Joel FEARON,11 OCT 1988,GBR,2,,"Olympiastadion, Berlin (GER)",03 SEP 2016,1152
361,10.16,-0.2,Aska CAMBRIDGE,31 MAY 1993,JPN,1sf3,,Osaka (JPN),25 SEP 2016,1153
401,10.17,+1.2,Noah LYLES,18 JUL 1997,USA,1,,"Arcadia, CA (USA)",09 APR 2016,1148
401,10.17,-0.2,Henricho BRUINTJIES,16 JUL 1993,RSA,1,,Stellenbosch (RSA),15 APR 2016,1149
401,10.17,+1.7,Lamar HARGROVE,21 APR 1994,USA,1f2,,"Walnut, CA (USA)",16 APR 2016,1148
401,10.17,+1.7,Kirk WILSON,27 MAY 1991,USA,1f2,,"Walnut, CA (USA)",16 APR 2016,1148
401,10.17,+1.6,Michael FRATER,06 OCT 1982,JAM,2f9,,Kingston (JAM),16 APR 2016,1148
401,10.17,+0.9,Chijindu UJAH,05 MAR 1994,GBR,1sf1,,Bedford (GBR),01 MAY 2016,1148
401,10.17,0.0,Kim COLLINS,05 APR 1976,SKN,4,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1148
401,10.17,+1.7,Ronnie BAKER,15 OCT 1993,USA,1h2,,"Fort Worth, TX (USA)",14 MAY 2016,1148
401,10.17,-0.1,Keston BLEDMAN,08 MAR 1988,TTO,5,,"National Stadium, Beijing (CHN)",18 MAY 2016,1148
401,10.17,+0.7,Kirk WILSON,27 MAY 1991,USA,2f1,,"Phoenix, AZ (USA)",21 MAY 2016,1148
401,10.17,+1.6,Burkheart ELLIS JR,18 SEP 1992,BAR,2,,"Bradenton, FL (USA)",28 MAY 2016,1148
401,10.17,+1.4,D'Angelo CHERRY,01 AUG 1990,USA,3f1,,"Atlanta, GA (USA)",29 MAY 2016,1148
401,10.17,+0.2,Emmanuel MATADI,15 APR 1991,USA,3,,"Atlanta, GA (USA)",04 JUN 2016,1148
401,10.17,+0.3,Lucas JAKUBCZYK,28 APR 1985,GER,1f1,,Regensburg (GER),05 JUN 2016,1148
401,10.17,+0.8,Barakat AL HARTHI,15 JUN 1988,OMA,1h3,,Stara Zagora (BUL),09 JUN 2016,1148
401,10.17,+1.8,Justin WALKER,30 NOV 1990,USA,7f1,,"Montverde, FL (USA)",11 JUN 2016,1148
401,10.17,+1.2,Yoshihide KIRYU,15 DEC 1995,JPN,1h8,,Hiratsuka (JPN),11 JUN 2016,1148
401,10.17,+0.9,Emre Zafer BARNES,07 NOV 1988,TUR,3f2,,Erzurum (TUR),12 JUN 2016,1148
401,10.17,+0.9,Daniel TALBOT,01 MAY 1991,GBR,2f3,,Luzern (SUI),14 JUN 2016,1148
401,10.17,+0.8,Remontay MCCLAIN,21 SEP 1992,USA,3h2,,"Chula Vista, CA (USA)",18 JUN 2016,1148
401,10.17,+1.7,Vitor Hugo DOS SANTOS,01 FEB 1996,BRA,1,,"Arena Caixa, Sao Bernardo do Campo (BRA)",19 JUN 2016,1148
