Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
197,10.13,+1.6,Jurgen THEMEN,26 OCT 1985,SUR,1,,"Bradenton, FL (USA)",28 MAY 2016,1162
197,10.13,+1.5,Solomon BOCKARIE,18 MAY 1987,NED,4sf1,,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1162
197,10.13,+1.0,Carlos NASCIMENTO,12 OCT 1994,POR,1,,Braga (POR),20 JUN 2018,1162
197,10.13,+1.1,Ján VOLKO,02 NOV 1996,SVK,2,,"x-bionic sphere, Šamorín (SVK)",29 JUN 2018,1162
197,10.13,+1.9,Diego GONZÁLEZ,17 APR 2003,PUR,2h3,,"Estadio Nacional - La Sabana, San José (CRC)",21 JUL 2023,1162
197,10.13,+0.7,Claude Emmanuel ITOUNGUE BOGOGNIE,03 AUG 2001,CMR,1,,"Complexe Sportif D'olembe, Yaoundé (CMR)",06 JAN 2024,1162
197,10.13,+0.8,Jaleel CROAL,13 MAR 2003,IVB,2,,"Park West Ath. Complex, San Antonio, TX (USA)",10 MAY 2024,1162
197,10.13,+1.7,Earl SIMMONDS,26 DEC 2001,VIN,1f4,,"National Stadium, Kingston (JAM)",25 MAY 2024,1162
214,10.14,+2.0,Juan NÚŃEZ,19 NOV 1959,DOM,2,,Caracas (VEN),24 AUG 1983,1159
214,10.14,+1.8,Talal MANSOUR,08 MAY 1964,QAT,1,,Budapest (HUN),18 JUN 1992,1159
214,10.14,+1.0,Patrick STEVENS,31 JAN 1968,BEL,1,,Oordegem (BEL),28 JUN 1997,1159
214,10.14,+2.0,Aristotelis GAVELAS,10 DEC 1978,GRE,h,,Tunis (TUN),11 SEP 2001,1159
214,10.14,+1.6,Idrissa SANOU,12 JUN 1977,BUR,1,,St-Etienne (FRA),13 JUL 2002,1159
214,10.14,+0.3,Christoforos CHOIDES,10 SEP 1978,GRE,1,,Plovdiv (BUL),19 JUN 2004,1159
214,10.14,+1.7,Ángel David RODRÍGUEZ,25 APR 1980,ESP,1f1,,Salamanca (ESP),02 JUL 2008,1159
214,10.14,-0.2,Rytis SAKALAUSKAS,27 JUN 1987,LTU,2,,"National Stadium, Shenzhen (CHN)",17 AUG 2011,1160
214,10.14,+1.8,Idrissa ADAM,28 DEC 1984,CMR,2sf1,,Maputo (MOZ),12 SEP 2011,1159
214,10.14,+1.9,Yancarlos MARTÍNEZ,08 AUG 1992,DOM,4h1,,"CIBC, Toronto (CAN)",21 JUL 2015,1159
214,10.14,-1.1,Chavaughn WALSH,29 DEC 1987,ANT,2f1,,"Houston, TX (USA)",25 MAY 2017,1165
214,10.14,+0.9,Kojo MUSAH,15 APR 1996,DEN,1,,"Odense Atletik Stadion, Odense (DEN)",26 JUN 2021,1159
214,10.14,+0.9,Arturo Harmodio DELISER ESPINOSA,24 APR 1997,PAN,h2,,Bogotá (COL),06 MAY 2022,1159
214,10.14,+0.4,Tiaan WHELPTON,29 MAR 2000,NZL,5,,"International Stadium, Yokohama (JPN)",21 MAY 2023,1159
214,10.14,+0.5,Neiker ABELLO,30 MAR 2000,COL,2f3,,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",09 JUN 2024,1159
214,10.14,+1.2,Christopher BORZOR,11 APR 1999,HAI,5f1,,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1159
214,10.14,-1.1,Ali Anwar Ali AL BALUSHI,09 FEB 2002,OMA,1,,"Centro Sportivo Saletti, Nembro (ITA)",19 JUN 2024,1165
231,10.15,+1.9,Valentin ATANASOV,07 MAY 1961,BUL,1,,Sofia (BUL),14 AUG 1982,1155
231,10.15,+0.9,Andreas BERGER,09 JUN 1961,AUT,3,,Linz (AUT),15 AUG 1988,1155
231,10.15,+1.8,Fabian MUYABA,30 SEP 1970,ZIM,1sf1,,"Odessa, TX (USA)",17 MAY 1991,1155
231,10.15,+1.5,Alexandros GENOVELIS,26 FEB 1968,GRE,2,,Rethymno (GRE),25 MAY 1996,1155
231,10.15,+1.8,Sayon COOPER,26 APR 1974,LBR,1,,"Abilene, TX (USA)",08 MAY 1997,1155
231,10.15,-0.2,Charalambos PAPADIAS,24 JAN 1975,GRE,6,,"SGJ, Johannesburg (RSA)",11 SEP 1998,1156
231,10.15,+0.9,Heber VIERA,29 APR 1979,URU,3,,Bogotá (COL),25 JUN 1999,1155
231,10.15,+0.1,Piotr BALCERZAK,25 JUN 1975,POL,1,,Kraków (POL),02 JUL 1999,1155
231,10.15,+1.9,Guus HOOGMOED,27 SEP 1981,NED,1,,Vaasa (FIN),23 JUN 2007,1155
231,10.15,+1.2,Dariusz KUĆ,24 APR 1986,POL,1,,Kraków (POL),12 JUN 2011,1155
231,10.15,-1.1,Ebrahima CAMARA,18 SEP 1996,GAM,1,,"Stade J. Moynat, Thonon-les-Bains (FRA)",19 JUN 2022,1161
231,10.15,+0.1,Makanakaishe CHARAMBA,20 DEC 2001,ZIM,1f19,,"Mike A. Myers Stadium, Austin, TX (USA)",31 MAR 2023,1155
231,10.15,+1.1,Konstantin KRYLOV,11 MAR 2004,RUS,1sf1,,"Kalininets Stadium, Yekaterinburg (RUS)",30 JUN 2023,1155
231,10.15,+1.7,Franquelo PEREZ,19 JUL 2002,DOM,1h2,,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1155
245,10.16,+1.3,Guy ABRAHAMS,07 MAR 1953,PAN,1sf1,,"Westwood, CA (USA)",08 JUN 1978,1152
245,10.16,+1.3,David DOLLÉ,30 MAY 1969,SUI,1f1,,La Chaux-de-Fonds (SUI),20 AUG 1995,1152
245,10.16,0.0,Peter KARLSSON,23 NOV 1970,SWE,h,,Duisburg (GER),12 JUN 1996,1152
245,10.16,+1.4,Erwin Heru SUSANTO,24 APR 1974,INA,2,,Sidoarjo (INA),26 JUN 2000,1152
245,10.16,+1.1,Suwaibou SANNEH,10 MAR 1990,GAM,1,,"New York, NY (USA)",30 MAY 2013,1152
245,10.16,+1.5,Denis DIMITROV,10 FEB 1994,BUL,1,,Pravets (BUL),15 JUN 2013,1152
245,10.16,+1.4,Yazaldes NASCIMENTO,17 APR 1986,POR,6,,"Moratalaz, Madrid (ESP)",11 JUL 2015,1152
245,10.16,+1.9,Jahvid BEST,30 JAN 1989,LCA,1f1,,"San Diego, CA (USA)",02 APR 2016,1152
245,10.16,+1.7,Zdeněk STROMŠÍK,25 NOV 1994,CZE,1,,Tábor (CZE),18 JUL 2018,1152
245,10.16,+1.9,Aitor SAME EKOBO,03 JAN 1997,ESP,1,,Getafe (ESP),21 JUL 2018,1152
245,10.16,+1.9,Patrick Ike CHINEDU,26 APR 1984,ESP,2,,Getafe (ESP),21 JUL 2018,1152
245,10.16,+1.6,Jan VELEBA,06 DEC 1986,CZE,1,,Brno (CZE),26 JUL 2019,1152
245,10.16,+2.0,Tahir WALSH,24 FEB 1994,ANT,6f1,,"Tropical Park Track, Miami, FL (USA)",24 APR 2021,1152
245,10.16,+1.0,Dominik ZÁLESKÝ,23 AUG 1995,CZE,1,,Zlín (CZE),14 AUG 2021,1152
245,10.16,+1.5,Guinove JOANUS,07 JAN 2001,HAI,1f1,,"Cregger Track, Columbia, SC (USA)",23 APR 2022,1152
245,10.16,+1.7,Gilbert HAINUCA,12 MAR 1994,NAM,2f6,,"DP de Villiers Stadium, Sasolburg (RSA)",28 MAY 2022,1152
245,10.16,+0.6,Yaroslav TKALICH,05 JUN 1996,RUS,1,,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",03 AUG 2023,1152
245,10.16,+2.0,Soraoat DAPBANG,18 NOV 2002,THA,2sf3,,"HOC Stadium, Hangzhou (CHN)",30 SEP 2023,1152
245,10.16,+0.5,Mamadou Fall SARR,29 NOV 1998,SEN,1,,"Stade Yvon Chevalier, Saintes (FRA)",28 JUN 2024,1152
264,10.17,+1.0,Erik WIJMEERSCH,23 JAN 1970,BEL,2,,Oordegem (BEL),29 JUN 1997,1148
264,10.17,-0.5,Chris DONALDSON,26 MAY 1975,NZL,sf,,Kuala Lumpur (MAS),17 SEP 1998,1151
264,10.17,+1.7,Gábor DOBOS,21 FEB 1976,HUN,1h4,,Budapest (HUN),03 JUL 1999,1148
264,10.17,+1.6,Ronald PROMESSE,31 AUG 1974,LCA,1,,"El Paso, TX (USA)",06 MAY 2000,1148
264,10.17,+1.6,Konstantin RURAK,09 APR 1974,UKR,h,,Kyiv (UKR),03 AUG 2000,1148
264,10.17,+1.3,Venancio JOSÉ,19 APR 1976,ESP,1,,Castellón (ESP),09 AUG 2000,1148
264,10.17,+1.4,Sean LAMBERT,16 AUG 1982,GRN,3h3,,"Eugene, OR (USA)",31 MAY 2001,1148
264,10.17,-0.4,Oumar LOUM,31 DEC 1973,SEN,1,,Bamako (MLI),27 MAR 2002,1150
264,10.17,+0.4,Anatoliy DOVHAL,29 JAN 1976,UKR,1h1,,Kyiv (UKR),25 JUN 2004,1148
264,10.17,,Agung Suryo WIBOWO,08 OCT 1983,INA,1,,Vientiane (LAO),13 DEC 2009,1148
264,10.17,+1.8,Oleksandr SOKOLOV,06 DEC 1997,UKR,2,,Lutsk (UKR),19 JUL 2018,1148
264,10.17,+1.5,Taehyo KIM,28 JAN 1993,KOR,2,,Goseong (KOR),06 JUL 2022,1148
264,10.17,+0.1,Israel OLATUNDE,29 MAY 2002,IRL,6,,"Olympiastadion, München (GER)",16 AUG 2022,1148
264,10.17,+0.9,Kayhan ÖZER,11 JUN 1998,TUR,1,,"Atatürk Stadyumu, Izmir (TUR)",25 MAY 2024,1148
278,10.18,+2.0,Jean-Louis RAVELOMAMANTSOA,30 MAR 1943,MAD,2qf4,,"Estadio Olímpico, Ciudad de México (MEX)",13 OCT 1968,1145
278,10.18,+1.5,Andrey RAZIN,10 MAY 1962,URS,1h1,,Volgograd (URS),10 JUN 1989,1145
278,10.18,-0.3,Gennadiy CHERNOVOL,06 JUN 1976,KAZ,1,,Almaty (KAZ),22 JUN 2002,1146
278,10.18,+1.9,Paul HESSION,27 JAN 1983,IRL,2,,Vaasa (FIN),23 JUN 2007,1145
278,10.18,+1.2,Ryan MOSELEY,08 OCT 1982,AUT,5h2,,"Bislett Stadion, Oslo (NOR)",04 JUN 2010,1145
278,10.18,+1.4,Ronalds ARĀJS,29 NOV 1987,LAT,2f1,,Donnas (ITA),03 JUL 2011,1145
278,10.18,+1.1,Khairul Hafiz JANTAN,22 JUL 1998,MAS,1,,Kuching (MAS),27 JUL 2016,1145
278,10.18,+0.5,Joseph MILLAR,24 SEP 1992,NZL,1,,Hamilton (NZL),17 MAR 2017,1145
278,10.18,+2.0,Junhyeok LEE,15 JAN 2001,KOR,1,,Iksan (KOR),24 MAY 2022,1145
278,10.18,+1.4,Karl Erik NAZAROV,17 MAR 1999,EST,1f1,,"Linnastaadion, Jöhvi (EST)",16 JUN 2023,1145
278,10.18,+0.9,Mahamat Goubaye YOUSSOUF,27 JUN 1998,CHA,f1,,"Suhaim bin Hamad Stadium, Doha (QAT)",28 APR 2024,1145
278,10.18,+0.9,Mustafa Kemal AY,13 OCT 1997,TUR,2,,"Atatürk Stadyumu, Izmir (TUR)",25 MAY 2024,1145
290,10.19,+0.8,James GILKES,21 SEP 1952,GUY,1,,Ingelheim (FRG),12 SEP 1978,1142
290,10.19,+1.3,Charles-Louis SECK,11 MAY 1965,SEN,2,,Aix-les-Bains (FRA),09 AUG 1986,1142
290,10.19,+1.9,Joel MASCOLL,26 OCT 1974,VIN,2,,"Norfolk, VA (USA)",11 APR 1998,1142
290,10.19,,Jean-Marie IRIE BI TRA,02 JUN 1973,BEL,1,,Abidjan (CIV),22 JUL 2000,1142
290,10.19,+1.6,Jamal Abdullah AL SAFFAR,24 OCT 1971,KSA,2,,Kuwait (KUW),10 APR 2002,1142
290,10.19,0.0,Joseph BATANGDON,29 JUL 1978,CMR,2,,Bordeaux (FRA),12 JUN 2002,1142
290,10.19,+1.8,Prodromos KATSANTONIS,20 OCT 1975,CYP,1,,Istanbul (TUR),21 JUN 2003,1142
290,10.19,+1.4,Reto Amaru SCHENKEL,28 APR 1988,SUI,1h1,,Fribourg (SUI),30 JUL 2011,1142
290,10.19,+1.5,Marek NIIT,09 AUG 1987,EST,1f1,,"Fayetteville, AR (USA)",31 MAR 2012,1142
290,10.19,0.0,Jeremy BASCOM,15 OCT 1983,GUY,1,,"Omaha, NE (USA)",06 JUL 2012,1142
290,10.19,+1.6,Przemysław SŁOWIKOWSKI,20 NOV 1993,POL,1h2,,"Stadion Miejski, Jelenia Góra (POL)",26 JUL 2020,1142
290,10.19,-1.3,Akeem SIRLEAF,10 MAR 1997,LBR,6f1,,"Cheney Stadium, Atlanta, GA (USA)",09 APR 2022,1149
290,10.19,+2.0,Saeed ALKHALDI,19 SEP 1998,BRN,3sf1,,"HOC Stadium, Hangzhou (CHN)",30 SEP 2023,1142
290,10.19,0.0,Cesar ALMIRON,06 AUG 2001,PAR,3,,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",08 JUN 2024,1142
304,10.20,+0.5,Greg BARNES,10 AUG 1965,ISV,6,,"Tampa, FL (USA)",17 JUN 1988,1138
304,10.20,,Mardi LESTARI,19 JAN 1968,INA,1,,Jakarta (INA),20 OCT 1989,1138
304,10.20,-0.7,Clinton BUFUKU,06 FEB 1972,ZAM,1,,"Arlington, TX (USA)",01 APR 1995,1142
304,10.20,+1.6,Nathanael ESPRIT,07 MAY 1978,AHO,5,,"Boise, ID (USA)",05 JUN 1999,1138
304,10.20,+1.6,Cruz Rolando PALACIOS,03 MAY 1987,HON,1,,San Salvador (ESA),31 JAN 2010,1138
304,10.20,+1.5,Dario HORVAT,25 FEB 1992,CRO,1f1,,"Azusa, CA (USA)",11 MAY 2013,1138
304,10.20,+0.8,Isaac MAKWALA,24 SEP 1985,BOT,1,,Gaborone (BOT),03 MAY 2014,1138
304,10.20,+0.1,Brian KASINDA,31 DEC 1997,ZAM,1f1,,Lusaka (ZAM),20 FEB 2016,1138
304,10.20,+1.2,Ratu Banuve TABAKAUCORO,04 SEP 1992,FIJ,1,,Suva (FIJ),08 JUL 2016,1138
304,10.20,+0.6,William REAIS,04 MAY 1999,SUI,1,,"Sport Arena, Nottwil (SUI)",04 SEP 2021,1138
304,10.20,+1.7,Blessing Akwasi AFRIFAH,26 OCT 2003,ISR,1,,"Hadar Yosef Stadium, Tel Aviv (ISR)",21 MAY 2023,1138
304,10.20,+2.0,Henry BANDIAKY,13 DEC 1995,SEN,2h1,,"Stade des Maradas, Cergy-Pontoise (FRA)",25 JUN 2023,1138
304,10.20,+1.5,Meshack Kitsubuli BABU,23 FEB 1996,KEN,3,,"Nyayo National Stadium, Nairobi (KEN)",15 JUN 2024,1138
317,10.21,+1.6,Luis MORALES,04 MAR 1964,PUR,1f2,,"Modesto, CA (USA)",14 MAY 1983,1135
317,10.21,+0.2,Daniel COJOCARU,27 MAY 1969,ROU,1,,Bucureşti (ROU),17 JUN 1994,1135
317,10.21,+1.3,Patrik STRENIUS,06 MAR 1972,SWE,1f4,,"Estadio de la Comunidad, Madrid (ESP)",01 JUN 1996,1135
317,10.21,+0.1,Carlos VILLASENOR,27 SEP 1974,MEX,1,,Toluca (MEX),11 JUL 1997,1135
317,10.21,+1.5,Urban ACMAN,28 MAR 1976,SLO,1,,Maribor (SLO),01 AUG 1998,1135
317,10.21,+0.9,Ricardo ROACH,12 OCT 1972,CHI,4,,Bogotá (COL),25 JUN 1999,1135
317,10.21,+2.0,Anil KUMAR,28 AUG 1973,IND,1,,Bengaluru (IND),05 JUL 2000,1135
317,10.21,+0.5,Tommi HARTONEN,12 MAY 1977,FIN,1,,Vaasa (FIN),23 JUN 2001,1135
317,10.21,+1.6,Jan ŽUMER,09 JUN 1982,SLO,1,,Novo Mesto (SLO),12 JUL 2006,1135
317,10.21,+1.7,Matías USANDIVARAS,14 SEP 1981,ARG,1h1,,Cachi (ARG),01 APR 2009,1135
317,10.21,+1.4,Miguel LOPEZ,09 APR 1990,PUR,1f1,,Cochabamba (BOL),27 MAY 2012,1135
317,10.21,+1.1,Adam ZAVACKÝ,27 JUN 1988,SVK,1,,Hodonín (CZE),18 MAY 2013,1135
317,10.21,+0.8,José Carlos HERRERA,05 FEB 1986,MEX,1,,Xalapa (MEX),29 AUG 2014,1135
317,10.21,+0.7,Jeremy DODSON,30 AUG 1987,SAM,3f1,,"Phoenix, AZ (USA)",21 MAY 2016,1135
317,10.21,+1.0,Nadale BUNTIN,03 APR 2000,SKN,2h4,,"Billy Hayes T& F Complex, Bloomington, IN (USA)",13 MAY 2023,1135
317,10.21,+1.9,Abdulaziz Abdui ATAFI,02 DEC 2001,KSA,2,,"Prince Nayef Sports City, Qatif (KSA)",10 MAY 2024,1135
333,10.22,+1.1,Christoph PÖSTINGER,07 APR 1972,AUT,1f2,,Linz (AUT),13 AUG 1992,1132
333,10.22,+1.1,Franklin NAZARENO,24 APR 1987,ECU,1,,Cuenca (ECU),10 MAR 2007,1132
333,10.22,+2.0,Jason SMYTH,04 JUL 1987,IRL,3f1,,"Clermont, FL (USA)",21 MAY 2011,1132
333,10.22,+1.3,Sulayman BAH,21 JAN 1986,SWE,1f1,,Skara (SWE),06 JUN 2015,1132
333,10.22,+0.9,Jonathan QUARCOO,13 OCT 1996,NOR,1f1,,Oslo (NOR),05 JUL 2018,1132
333,10.22,+0.3,Sibusiso MATSENJWA,02 MAY 1988,SWZ,2f2,,Réduit (MRI),06 JUL 2018,1132
333,10.22,+0.6,Himasha Eashan WATHTHAKANKANAMGE,07 MAY 1995,SRI,1,,Colombo (SRI),24 FEB 2019,1132
333,10.22,+0.9,Kristoffer HARI,23 DEC 1997,DEN,2,,"Odense Atletik Stadion, Odense (DEN)",26 JUN 2021,1132
333,10.22,+1.5,Tazana Mikkel KAMANGA-DYRBAK,12 JAN 2002,DEN,1f1,,"Pista Atletica, Sestriere (ITA)",31 JUL 2022,1132
333,10.22,+0.5,Jaeha LEE,14 AUG 1992,KOR,1,,Ulsan (KOR),09 OCT 2022,1132
333,10.22,+1.2,Thuto MASASA,21 AUG 2000,BOT,1f1,,"National Stadium, Gaborone (BOT)",25 MAR 2023,1132
333,10.22,+1.2,Tijan KEITA,09 MAR 1996,GAM,sf1,,"Pista Parc Central, Torrent (ESP)",29 JUL 2023,1132
333,10.22,+1.6,Tai-Sheng WEI,20 AUG 2000,TPE,1,,"Tainan National Stadium, Tainan (TPE)",23 OCT 2023,1132
333,10.22,0.0,Hesborn Oduor OCHIENG,25 SEP 1992,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",06 MAR 2024,1132
333,10.22,+1.8,Kum Ryong JO,31 MAY 1999,PRK,1h3,,"Taipei Municipal Stadium, Taipei City (TPE)",01 JUN 2024,1132
333,10.22,+0.7,Yong-mun LEE,04 DEC 1999,KOR,1,,"Mokpo Stadium, Mokpo (KOR)",13 JUN 2024,1132
349,10.23,+2.0,Anri GRIGOROV,18 OCT 1964,BUL,1,,Sofia (BUL),07 JUN 1987,1128
349,10.23,+1.9,Claudeprotais TOUKENE GUEBOGO,25 FEB 1975,CMR,3,,"Norfolk, VA (USA)",11 APR 1998,1128
349,10.23,+1.0,Carlos GATS,11 DEC 1969,ARG,3,,Lisboa (POR),18 JUL 1998,1128
349,10.23,+1.9,Reanchai SRIHAWONG,24 MAR 1976,THA,sf,,Bangkok (THA),13 DEC 1998,1128
349,10.23,+0.9,Gabriel SIMON,25 OCT 1974,ARG,5,,Bogotá (COL),25 JUN 1999,1128
349,10.23,+0.9,Tommy KAFFRY,03 OCT 1976,ISR,2,,Tel Aviv (ISR),18 JUL 1999,1128
349,10.23,+1.7,Markus PÖYHÖNEN,25 OCT 1978,FIN,1,,Joensuu (FIN),20 JUL 2002,1128
349,10.23,+1.6,Brian MARIANO,22 JAN 1985,AHO,3f1,,"El Paso, TX (USA)",10 APR 2010,1128
349,10.23,+0.4,Lee PROWELL,11 JAN 1975,GUY,1h5,,"New York, NY (USA)",18 APR 2010,1128
349,10.23,-1.2,Adama JAMMEH,10 JUN 1993,GAM,1f1,,Ouagadougou (BUR),15 JUL 2017,1135
349,10.23,-0.4,Mojela KONESHE,27 JAN 2001,LES,1,,"McArthur Stadium, Potchefstroom (RSA)",26 JUN 2021,1130
349,10.23,+1.1,Machmour CHAKIR,10 FEB 1994,MAR,1f1,,Sidi Kacem (MAR),29 MAY 2022,1128
349,10.23,+1.6,Manikanta HOBLIDHAR,29 NOV 2001,IND,1sf3,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",11 OCT 2023,1128
349,10.23,+0.9,Beppe GRILLO,25 JUN 2003,MLT,3,,"Atatürk Stadyumu, Izmir (TUR)",25 MAY 2024,1128
363,10.24,+1.3,Ivan ŠLEHOBR,15 OCT 1976,CZE,1,,Jablonec nad Nisou (CZE),21 JUN 1997,1125
363,10.24,,Florin SUCIU,18 MAY 1983,ROU,1,,Bucureşti (ROU),27 JUL 2007,1125
363,10.24,+0.9,Frederik SCHOU-NIELSEN,05 FEB 1996,DEN,4,,"Odense Atletik Stadion, Odense (DEN)",26 JUN 2021,1125
363,10.24,+1.0,Yu-Tang LIN,11 MAY 2000,TPE,1h3,,New Taipei City (TPE),17 OCT 2021,1125
363,10.24,+1.0,Jaiden REID,10 APR 2005,CAY,1sf2,,"National Stadium, Kingston (JAM)",29 MAR 2023,1125
363,10.24,+0.8,David VIVAS,06 OCT 1998,VEN,6,,"COTP Stadium, São Paulo (BRA)",28 JUL 2023,1125
363,10.24,+1.6,Isak HUGHES,03 JUL 2005,SWE,1sf1,,"Hällåsens IP, Söderhamn (SWE)",28 JUL 2023,1125
363,10.24,+1.2,Yu-Sian LIN,03 JUN 2001,TPE,4,,"Shuangliu Sports Centre, Chengdu (CHN)",02 AUG 2023,1125
363,10.24,+1.4,Anej ČURIN PRAPOTNIK,23 MAY 2003,SLO,1f1,,"Atletski stadion Poljane, Maribor (SLO)",19 JUN 2024,1125
363,10.24,+0.9,Filip FEDERIČ,10 FEB 2004,SVK,2,,"Štadión SNP, Banská Bystrica (SVK)",29 JUN 2024,1125
373,10.25,+0.7,František PTÁČNÍK,27 FEB 1962,TCH,2,,Fürth (GER),17 JUN 1985,1122
373,10.25,+0.9,István TATÁR,24 MAR 1958,HUN,3,,Bydgoszcz (POL),20 AUG 1985,1122
373,10.25,+0.7,Sanusi TURAY,14 APR 1968,SLE,4,,"Athens, GA (USA)",04 MAY 1996,1122
373,10.25,0.0,Per Ivar SIVLE,26 JUL 1970,NOR,h,,Overhalla (NOR),18 JUL 1997,1122
373,10.25,+2.0,Dejan VOJNOVIĆ,23 MAR 1975,CRO,h,,Tunis (TUN),11 SEP 2001,1122
373,10.25,+0.5,Dion CRABBE,10 MAR 1977,IVB,1sf1,,"Baton Rouge, LA (USA)",31 MAY 2002,1122
373,10.25,+0.3,Abdourahim HAROUN,12 APR 1992,CHA,2f5,,Sassari (ITA),17 JUN 2012,1122
373,10.25,0.0,Eric CRAY,06 NOV 1988,PHI,1,,Singapore (SGP),09 JUN 2015,1122
373,10.25,+1.5,Enrique POLANCO,11 AUG 1992,CHI,1,,Cochabamba (BOL),26 APR 2019,1122
373,10.25,+1.3,Karabo MOTHIBI,15 OCT 1996,BOT,1f7,,"National Stadium, Gaborone (BOT)",16 JUN 2019,1122
373,10.25,+0.4,Márk PAP,02 FEB 2002,HUN,1,,"Egyetemváros Atlétikai Centrum, Miskolc (HUN)",09 JUL 2022,1122
373,10.25,+0.1,Misael Jonas ZALAZAR,07 SEP 1996,PAR,1,,Asunción (PAR),30 JUL 2022,1122
373,10.25,+1.8,Amlan BORGOHAIN,25 APR 1998,IND,1,,Raebareli (IND),29 AUG 2022,1122
373,10.25,-0.4,Malham DARWISH,,OMA,1,,"Al-Fayhaa Stadium, Basra (IRQ)",29 MAY 2024,1124
373,10.25,+1.9,William AGUESSY,09 JUN 2001,BEN,1h1,,"Stade de Beaublanc, Limoges (FRA)",01 JUN 2024,1122
373,10.25,+2.0,Lionel Tshimanga MUTEBA,08 JUN 1990,COD,5h2,,"Alumni Stadium, Guelph (CAN)",04 JUN 2024,1122
373,10.25,+1.7,Oskars GRAVA,07 OCT 2001,LAT,1,,"Jāņa Daliņa Stadium, Valmiera (LAT)",29 JUN 2024,1122
390,10.26,+1.3,Stephen LEWIS,05 FEB 1968,MNT,1f1,,"Boise, ID (USA)",23 MAY 1992,1118
390,10.26,+1.2,Aham OKEKE,19 AUG 1969,NOR,2,,"Fayetteville, AR (USA)",23 APR 1994,1118
390,10.26,+1.7,Jone DELAI,05 SEP 1967,FIJ,,,"Stockton, CA (USA)",10 MAY 1997,1118
390,10.26,-0.1,Martin LACHKOVICS,25 JAN 1975,AUT,1,,Wien (AUT),19 AUG 2000,1118
390,10.26,,Saad Faraj AL SHAHWANI,20 DEC 1983,QAT,1,,Debrecen (HUN),20 JUN 2002,1118
390,10.26,+1.4,Kael BECERRA,14 NOV 1985,CHI,1h3,,Bogotá (COL),06 MAY 2011,1118
390,10.26,+2.0,Jonathan ÅSTRAND,09 SEP 1985,FIN,1h1,,Tampere (FIN),12 JUN 2011,1118
390,10.26,+0.7,Jonathan JUIN,17 DEC 1989,HAI,2,,Ninove (BEL),21 JUL 2012,1118
390,10.26,+1.8,Titus Kafunda MUKHALA,03 AUG 1993,ZAM,2f1,,Bulle (SUI),06 JUL 2013,1118
390,10.26,+1.2,Amiya KUMAR MALLICK,14 NOV 1992,IND,1sf1,,New Delhi (IND),28 APR 2016,1118
390,10.26,+0.9,Vladislav GRIGORYEV,10 JAN 1997,KAZ,1,,Almaty (KAZ),13 MAY 2017,1118
390,10.26,+1.6,César RAMÍREZ,21 JAN 1994,MEX,1,,Monterrey (MEX),16 FEB 2019,1118
390,10.26,+1.6,Riku ILLUKKA,21 SEP 1999,FIN,2h2,,"Kadrioru staadion, Tallinn (EST)",08 JUL 2021,1118
390,10.26,+2.0,Ismail KAMARA,14 FEB 1997,SLE,1f1,,"Kerryn McCann Athletic Centre, Wollongong (AUS)",14 JAN 2023,1118
404,10.27,+0.9,Sergey KORNELYUK,01 MAY 1969,BLR,1,,Biala Podlaska (POL),28 MAY 1994,1115
404,10.27,+0.4,Devon BEAN,13 SEP 1975,BER,1,,"Glendora, CA (USA)",11 MAY 1996,1115
404,10.27,+2.0,Marvin BIEN-AIME,20 OCT 1983,HAI,2,,"Abilene, TX (USA)",20 MAY 2004,1115
404,10.27,,Tlhalosang MOLAPISI,15 MAR 1973,BOT,2,,Windhoek (NAM),12 JUN 2005,1115
404,10.27,+2.0,Geronimo GOELOE,18 NOV 1981,AHO,2,,"El Paso, TX (USA)",12 APR 2008,1115
404,10.27,-0.5,Desislav GUNEV,21 JAN 1986,BUL,1,,Sofia (BUL),14 JUN 2008,1118
404,10.27,-1.0,Abe MORLU,01 MAY 1981,LBR,1f2,,Cottbus (GER),08 AUG 2009,1121
404,10.27,+0.3,Martynas JURGILAS,05 SEP 1988,LTU,1,,"Liberty, MO (USA)",13 JUN 2010,1115
404,10.27,+1.8,Mishal Khalifa AL MUTAIRI,16 MAR 1997,KUW,6,,Wuhan (CHN),04 JUN 2015,1115
404,10.27,+1.0,Cătălin CÎMPEANU,10 MAR 1985,ROU,1,,Bucureşti (ROU),13 JUN 2015,1115
404,10.27,+1.2,Juan Carlos ALANIS PRIETO,31 AUG 1994,MEX,2,,Monterrey (MEX),03 JUN 2016,1115
404,10.27,+0.9,Vinoj Suranjaya De Silva MUTHUMUNI,09 JAN 1995,SRI,,,Kuala Lumpur (MAS),11 MAY 2018,1115
404,10.27,+0.1,Gurindervir SINGH,24 DEC 2000,IND,1,,Patiala (IND),26 JUN 2021,1115
